Testo;Sentence;DD;DI;DIL;Soliloquio/Flusso di coscienza;Note
Rovetta-Gerolamo_Ninnoli_1882.txt;Conoscermi a fondo.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ho dei difetti, sa; sono stata viziata, perchè sono stata anche molto amata.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Conoscerla?;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ne ho forse io di bisogno?;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"La donna che si ama, s'indovina, si sente.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Il passo è grave ed io voglio lasciarle tempo a riflettere....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Riflettere?!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Riflettere quando l'amo?
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Si tratta della libertà, si tratta di tutta la vita, ci pensi!
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ma s'è già nelle sue mani tutta la mia vita!
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Allora....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Allora?;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ebbene!... allora?
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;No, no, parta, signore.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Un altro giorno mi ringrazierà di non averle ceduto, di non averla sorpreso, quasi, in un momento di esaltazione.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Partire?;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Partirò dopo che m'avrà detta quella parola, non prima, di certo.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ma se io le dicessi questa parola oggi, subito, che cosa poi potrebbe pensare di me?...
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Che siete un angelo! - rispose Gino, tentando il voi per la prima volta.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;No, non sono un angelo - e qui Lucia, a sua volta, cogli occhi umidi, lucenti, accesa nel volto, tremante, pareva in preda anche lei all'orgasmo, in uno stato, pareva, di eccitamento nervoso. -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;No, non sono un angelo.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Sono una povera donna che sente, che sente troppo, forse.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Un linguaggio così appassionato, la confessione imprudente di un amore che dura da cinque anni, solitario, pieno di fede e senza alcuna speranza.... tutto ciò mi ha commossa, sconvolta.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Oh, signore, dev'esser buono lei, che è tanto forte: ebbene, abbia un po' di compassione per me.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Cara....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"E poi ella mi ricorda nella voce, nel volto, negli occhi.... mi ricorda....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Chi vi ricordo?...
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;No, no, parta, parta finchè sono padrona di me.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Parta, non mi guardi in quel modo....;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Mi fa male.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;No, è inutile, oggi, così subito, non voglio dirla quella parola.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;No.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Sia buono.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Non mi guardi così! -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ma il diplomatico si ostinava a fare il cattivo, e mentre sbarrava ancora di più gli occhi, fissandola, pareva volesse magnetizzarla, con una mano era penetrato adagio, adagio fra la spalliera del sofà e la vita della marchesa che, d'un tratto, strinse forte contro il suo petto.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ah!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Demonio!
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Angelo!...;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Quella parola la voglio!
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"No!...
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"E allora già io non vi lascio.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ah!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Mio Dio!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ebbene.... sì.... sì, sarò vostra moglie!
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Mia moglie?! - esclamò Gino e, rallentate le braccia, ritornò fermo, al suo posto. -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Mia moglie?!...;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Cioè.... come sarebbe a dire?...
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Credo che non mi vorrete offendere, signore; credo che non avrete pensato nemmeno per un istante di poter ottenere il mio cuore, senza prima avermi fatta vostra moglie.";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Credo che non sarà una colpa quella che dopo cinque anni di amore venite a propormi.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"No, no certo, signora marchesa.... solamente.... mi avevano detto.... che.... vostro marito....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Mio marito, dal cielo, mi perdonerà.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Dal cielo?!... -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ah imbecille d'un Raiberti, imbecille! - pensava Gino che si sentiva la voglia d'inghiottirselo crudo come un'ostrica. -;no;no;si;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Egli ha confuso le due.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"La maritata era quell'altra! - e intanto continuava a ritirarsi, restringendosi in fondo al divano; non sapeva più quel che si facesse, asciugava il sudore coi guanti, cercava la lente che teneva nell'occhio, avrebbe voluto rispondere, ma non sapeva infilar due parole.";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Quella che avrebbe infilata molto volentieri, sarebbe stata la porta.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Credete, siete certa davvero che vostro marito dal cielo perdonerà se....
- È la sua immagine ch'egli mi fa rivivere in voi.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Grazie tante del miracolo - masticò Gino fra i denti e la bile.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Voi gli rassomigliate in un modo singolare.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Io?...;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Gli rassomiglio?
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Nel volto, negli occhi specialmente. È per questo che ho sentito subito di volervi bene.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Era lui, dunque, che io poco fa vi ricordavo?
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Sì, ora posso confessarvelo....;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ora posso dirvi tutto, perchè oramai siamo uniti per sempre.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Appena voi mi foste presentato ieri sera, io ho sperato quasi in una risurrezione.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Aspettavo una vostra parola d'affetto come....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Veramente, in principio, mi avete trattato piuttosto male.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Volevo mettervi alla prova, e poi temeva quello che non è, fortunatamente.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Temeva, e lo temeva per il mio avvenire, per la mia felicità, che voi foste un vagheggino sciocco, presuntuoso e leggiero, con nessuna stima nelle donne, e con nessun rispetto per il loro onore; un irresistibile di professione, un Don Giovanni da strapazzo che si crede un gran Sultano e passeggia colle tasche piene di fazzoletti per....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ma il vostro dubbio....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Oh!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Il mio dubbio offendeva il vostro carattere, come offendeva la cara memoria di colui che voi mi ricordate tanto!
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"E per ciò....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;E per ciò capisco che vi debbo un'ammenda.... ebbene, io vi domanderò perdono a Tolosana.... una villetta appartata dal mondo, una villetta chiusa da tanti anni, ma che si riaprirà con voi, perchè con voi riavrà l'adorato suo ospite e signore.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Mi avete aspettato cinque anni ed io non ho il diritto di essere crudele, non voglio farvi aspettare di più.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ecco la mia mano, è vostra.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Daremo un addio per sempre alla società, al mondo, alle feste, ai balli, ai teatri, alla Corte, come avete desiderato, per vivere noi due soli, in campagna, in mezzo al verde, lontano, molto lontano, raccolti nel nostro amore, fra

Pianure interminabili e colline
Di perpetua verdura inghirlandate;

solamente rallegreranno la solitudine i miei figli che amerete.... come un giorno amerete i nostri, non è vero?
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"I vostri figli?
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Quattro....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Quattro?
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Quattro angioletti.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"E verrà con noi, a Tolosana, mia madre....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Anche la suocera! - borbottava Gino, sospirando un treno diretto che lo riportasse a Madrid.
- È un po' nervosa, irascibile, malaticcia.... ma è un angelo anche lei!
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Anche lei!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Tolosana, cara, diventerà la scala di Giacobbe!
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ah!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Gino, ripetete ancora le vostre divine parole di poco fa:;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Come sarà bella la vita!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Lucia, così dicendo, questa volta si avvicinò lei.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ma a Recanati non pareva più la medesima.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;In quelle tenebre l'occhio si era assuefatto e vedeva che la carnagione della marchesa non conservava più la prima freschezza e che molto candore lo doveva alla cipria.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"I capelli non erano biondi, ma rossi, il disordine della pettinatura di pessimo genere, i colori sfacciati della veste di pessimo gusto, e il profumo che aveva intorno quella donna era un odore insopportabile di kaenferia, da far venir l'emicrania.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Prima però.... ho da regolare qualche affaruccio.... e bisogna per pochi giorni che io ritorni in Ispagna....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Benissimo, andremo in Ispagna facendo il viaggio di nozze!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Avete sofferto cinque anni di angosce ed io voglio compensarvene, non lasciandovi mai, mai più.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Questo è impossibile.... il mio ufficio.... ho una missione del Governo delicatissima e....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"O posso venire con voi.... o date le dimissioni.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ma....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Non ascolto nulla, non ammetto nulla, non vi permetto una sola parola.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Sono gelosa, e basta.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Avete torto.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Io non sono già un Don Giovanni da strapazzo, io non sono un gran Sultano che abbia le tasche piene di fazzoletti per....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Oh!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Questo no.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Anzi non ne avete nemmeno uno: da mezz'ora vi asciugate il sudore coi guanti.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Così dicendo,;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Lucia suonò il campanello.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Battista entrò.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Alzate quella tendina.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Mio Dio! - disse poi Lucia a Gino, vedendolo pallido e quasi allibito, - voi vi sentite male.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Non è nulla.... è l'emozione.... mi sento bisogno di prendere una boccata d'aria.... d'aria libera.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"La signora marchesa ha null'altro da comandarmi? - domandava intanto Battista.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"I bambini sono di là?
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Sono usciti, signora marchesa - rispose il servo.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Con miss Dlain?
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"No, col signor marchese.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Appena ritornano, dite a mio marito, - aggiunse Lucia, fissando Recanati che a queste parole acquistava gli smarriti colori, - dite a mio marito che li conduca qui, che voglio vederli, andate.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Battista, fatto uno dei suoi soliti inchini a tre tempi, scomparve di nuovo.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Come?;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ma dunque - allora - voi vi siete presa giuoco di me! - esclamò Gino con aria offesa.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Sì, un pochino, ve lo confesso.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Intanto vi avverto che all'Apollo da ragazza non ci sono mai stata e che cinque anni fa ero ancora a Bologna.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ma....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Mio padre poi è piccolissimo di statura e non ha mai portata la barba.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ma allora, quel ritratto?...
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Quel ritratto?;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Abbiamo guardato l'album degli uomini illustri: il ritratto era quello di Don Pedro d'Alcantara, l'imperatore del Brasile.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Aveva ragione anch'io!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Quella barba non mi era nuova.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Del resto, calmatevi - continuò ridendo Lucia, con un'aria di canzonatura che le andava a meraviglia - benchè imperatore,;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Don Pedro è un uomo di spirito e non se n'avrà a male se un diplomatico ha trovata molta rassomiglianza fra l'augusto suo volto e quello di una povera marchesa.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Marchesa....;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Marchesa scellerata!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Gino, nella sua falsa posizione, non trovava altra scappatoia, per il minor male, che quella d'irritarsi e d'offendersi.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Prese il suo cappello:
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ed ora.... - mormorò cominciando dal salutare Lucia.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ora potete venire anche voi, dalle due alle quattro.... quando vengono tutti gli altri.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Non mi rivedrete più, signora marchesa.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Mai più?... - disse Lucia con un accento e una espressione che mostravano del rincrescimento sincero....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Riparto questa sera per la Spagna.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ebbene, me ne dispiace molto, molto. -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Dicendo queste parole Lucia si era rifatta seria, e i suoi occhioni avevano un'espressione così ammaliante, che Gino credendola forse pentita del suo scherzo e dolente per la sua partenza, ritornò indietro, vicino a lei, e, prendendole una mano:
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Davvero? - le domandò - ve ne dispiace molto che io ritorni in Ispagna?
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Molto, perchè la nostra diplomazia mi pare in cattive mani!



QUINTINO E MARCO

L'avevano chiamato Quintino, perchè bisognava trovare ad ogni costo una parola che, mentre ricordava al pover'uomo tutta la sua miseria, lo insultasse, e facesse ridere; e la parola fu trovata.";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"S'egli fosse stato meno forte, incontrandolo gli avrebbero allungato dei calci, oppure avrebbero fatto una gran baldoria, buttandogli in faccia dei pugni di sabbia o delle manate di fango; s'egli avesse avuta una casa, una mensa, una donna, sarebbero entrati là dentro per attossicare quel pasto, per offendere quella pace e per tentare quella donna: ma il disgraziato, quantunque paziente e mite, era forte.... ed era solo.";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Non restava dunque che il veleno dell'ironia; e il pitocco seminudo, che non aveva mai un soldo in saccoccia e non portava con sè che una gran fame per tutto bagaglio, fu chiamato Quintino perchè allora appunto era ministro delle finanze Quintino Sella.";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Quel nomignolo, buttato là per ischerno da un burlone ben pasciuto, fece dimenticare il vero nome dell'oscuro martire, crocifisso dal buon umore altrui, un nome, che la sua mamma forse, povera pia, avrà voluto scegliere apposta per lui da un vecchio libro di preghiere.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Ma Quintino era buono, paziente, rassegnato; e non solo sopportava tutto, anche quell'insulto quasi feroce, sorridendo con un sorriso così mesto che avrebbe dovuto inspirare un po' di compassione, ma per far ridere ancora di più, aveva messo il nome d'un altro ministro delle finanze, di Marco Minghetti, al fido e solo amico ch'egli avesse al mondo; al suo cane.";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"E Marco era proprio degno di Quintino; era una bestiaccia magra, sozza, appuntita; ma però giudiziosa, compassata, prudente.... o dormiva, o pensava.";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Mai un latrato, mai un ringhio ostile, non faceva mai un salto più del necessario, non faceva mai una corsa alla quale non fosse stata obbligata.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Tutto il suo còmpito si riduceva a far da sentinella con un cheppì di carta ed un randello per fucile.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;I soldati, a veder quel fantaccino più rassegnato che formidabile, se lo indicavano l'un l'altro, ridevano a crepapelle, gli si fermavano a frotte d'intorno e facevano sì che la bestia fosse più profittevole dell'uomo.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Quintino lo capiva, e quando guardava Marco, accarezzandolo colle mani lunghe ed ossute, i suoi occhi rivelavano una tenerezza infinita.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Come l'uomo, anche la bestia era triste e meditabonda.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Quintino diffondeva la sua melanconia su Marco; e tutti e due, confusi nello stesso dolore, parevano maledetti dallo stesso destino.";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Certo i due affamati che si scorgevano lontani, sul fondo bianchiccio della strada: certo quell'uomo vestito di rosso, magro ed agile, e quel cane tutto nero che rigava col muso l'arso e polveroso terriccio, camminando a sghimbescio, formavano un quadro triste e lacrimevole al quale non c'era raggio di luce nè colori di maggio che prestassero un solo riflesso giocondo.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"L'esistenza di Quintino era simile a quella di un bandito perduto in una macchia, senza un pensiero della vita, senza un desiderio, senza mai una speranza; e alle volte cercava invano una goccia d'acqua, mentre bruciava dalla febbre, cercava invano un mucchio di paglia mentre cadeva sfinito dalla stanchezza.";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Tuttavia egli non si lamentava mai; era sempre muto come Marco, e l'uno e l'altro facevan festa a chi donava loro un pezzo di pan nero, anche se non lo dava per carità, ma solo per tenere in vita quelle due strane creature che facevano ridere coi loro giuochi e col loro aspetto così buffo e meschino.";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;E come non riuscivano a sfamarsi proprio del tutto, così non avevano mal nemmeno un giorno di riposo.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Camminavano sempre attraversando le città, i borghi, i villaggi, ed erano sempre in mezzo alle feste, al chiasso e alle allegre ribotte.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Quintino colla sua faccia da funerale, e Marco Minghetti colla coda fra le gambe.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ma quando l'uomo scorgeva di lontano al di là di una strada lunga, arida, corsa dalla polvere o impaludata dal pantano, il paesello nel quale ricorreva un mercato o una fiera, affrettava il passo come un povero ciuco al quale si fa passar la stanchezza e il dolor di reni con una bastonata, e allora dei lunghi e grossi sospiri gli salivano su dal cuore alla gola, come se dietro a quelle bandiere svolazzanti, a quegli archi di mortella, al brulichìo di quella gente, ci fosse stata per lui la gogna o il patibolo.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ma la fame lo faceva affrettare, allungava il passo e con un fischio confortava il suo compagno di viaggio e di gloria che gli trottava alle calcagna, col muso basso, colla lingua fuor dalla bocca, penzolante.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Tutti e due andavano dritto fino in mezzo alla piazza più frequentata; e là Quintino piantava le sue tende: stendeva un canovaccio sudicio per terra, intanto che Marco lo stava a guardare riposando sulle gambe di dietro e il collo piegato per il fastidio della cordicella che gli teneva fermo sul capo il cheppì di carta.";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Quando tutto era pronto, il cane si rizzava su, dritto in piedi, il saltimbanco gittava per aria, salutando la folla, il cappellaccio a tre punte, e la rappresentazione incominciava.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Era un uggioso spettacolo.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Pareva che quella maglia di un rosso scialbo e stinto dalla pioggia e dal solleone, coprisse uno scheletro.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Quando scattavano in salti e capriole o si allungavano o si torcevano, le ossa del saltimbanco pareva che scricchiolassero.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Era un pagliaccio ben triste quel povero Quintino!...;no;no;si;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Egli campava la vita sempre chiuso dentro a quelle sue maglie lacere che non lo difendevano nè dal caldo nè dal freddo, coi calzoncini corti a sbuffi verdi filettati di lustrini anneriti, colle scarpacce bianche, sformate, la coda e il cappello da Meneghino, e, da anni, viveva in quella buffonerìa della miseria, come se per lui fosse diventata la sua propria carne; come Marco viveva nel suo pelo lungo e inzaccherato.";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;La faccia di Quintino però era ancora più buffa del muso di Marco: quei capelli nerissimi, ruvidi, dritti, parevano un pennacchio, così tagliati all'ingrosso come erbe selvatiche rotte da un colpo di falce.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Nel suo viso si vedevano ogni sorta di rughe; aveva l'occhio senza sguardo, la fronte immota, una rossiccia lanugine sul mento; e perchè all'ironia degli uomini fosse compagna l'ironia della natura, lui, che mangiava così poco, mostrava dalla sua bocca larga dei denti lunghi e bianchi che avrebbero macinato un forno intero.";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;I suoi esercizi erano numerosi e variati.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Dava principio al trattenimento il giuoco della tartaruga, nel quale si vedeva Quintino ad allungar le gambe all'indietro della testa, accavallandole attorno al collo, mentre, appoggiandosi colle mani sulla stuoia, dondolava col corpo fra le braccia dritte, tese, che parevan di ferro.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Poi c'era il salto chinese, e poi l'a due, ovverosia la passeggiata comica: in questo esercizio Quintino faceva sbellicar dalle risa passeggiando guardandosi intorno coll'aria da moscardino, arricciandosi i baffi, fingendo di fumare con un pezzo di legno, che avrebbe dovuto essere un mozzicone di sigaro, tenendosi il cappellaccio piegato sulle ventiquattro; e tutto ciò mentre Marco, col muso basso e col cheppì che gli cadeva sugli occhi, gli entrava e gli usciva di mezzo alle gambe, seguendolo ad ogni passo senza mai farlo incespicare, con una precisione di tempo degna di un matematico.";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ma la rappresentazione finiva però sempre col meraviglioso salto del Niagara, che veniva annunciato come un grande e straordinario esercizio, unico nel suo genere.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Difatti era questo, si può dire, il cavallo di battaglia del celebre Quintino.;no;no;no;no;
