novel ;sentence ;DD;DI;DIL;Soliloquio/Flusso di coscienza ;note;
Collodi_Carlo-Macchiette-1880.txt;"A domani sera!…
VII
-";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"D omani sera? cioè? — domandò Maurizio, entrando in sala.
— Si parlava del ballo in casa Giuliani — disse la baronessa. — Ci condurrete anche Amelia, non è vero?
— Chi lo sa!
— Maurizio!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Soffrite anche voi di pregiudizi, come quel povero professore Armandi?
— Quali pregiudizi?
— L’Armandi raccontava poca fa, che permette a tutti i ragazzi di ballare: ma lui, per motivi di alta prudenza, non ha mai condotto la moglie a una festa di ballo!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Che volete che vi dica?;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Certe paure sono così serie, che mi fanno ridere…
— Eppure, replicò Maurizio scherzando, gli azionisti delle ferrovie non pensarono mai a ridere delmaestro Rossini che, mentre tutti viaggiavano col vapore, lui solo, per maggior sicurezza, preferiva la carrozza e i cavalli di posta.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Se poi volete sapere come la penso in quanto ai balli…
— Me lo figuro!
— Cioè?…
— Quando si parla di balli, voi siete dell’opinione del maestro Rossini: preferite la carrozza e i cavalli di posta.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"O perchè non confessate piuttosto di essere un tantino geloso?
— Io geloso? — disse Maurizio turbandosi e ingrossando la voce — Signora Giulia! quando parlate di me, vi prego a non dir più quella brutta parola di gelosia! È una parola che mortifica la dignità del marito e non giova al buon nome della moglie.
— E io vi prego — strillò la baronessa — a non ingrossare la voce, quando parlate con me!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Le voci grosse, per vostra regola, non mi hanno fatto mai paura!
— Domando scusa… è un difetto di gola.
— Se siete infreddato, curatevi! — disse la baronessa, alzandosi indispettita e andando a prendere la sua martora sul piano-forte.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Quindi, nell’atto di partire, soggiunse sgarbatamente:
— Del resto, se domani sera condurrete mia nipote al ballo, bene: se no, penserò io a fare con tutti le vostre scuse… Oh! non dubitate che ci penserò io!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Siete in buone mani!…
VIII
P artita la baronessa, vi furono due minuti di profondissimo silenzio.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Alla fine Amelia domandò a Maurizio:
— Perchè mi guardi così?
— Volevo domandarti una grazia… un favore.
— Inutile!… voglio andare al ballo!
— Senti,";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Amelia!…
— Voglio andare al ballo!
— Avrei un’idea…
— Ne ho una anch’io… voglio andare al ballo!
— Tu sai che domani l’altro io debbo partire per Nizza… se mi risolvessi invece a partir domani?
— Padrone! mi farò accompagnare dalla zia Giulia.
— E perchè non vieni con me?";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Si potrebbero passare sulla riviera gli ultimi mesi dell’inverno.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Anche là vi sono balli, feste, concerti… Ti condurrò da per tutto!…
— Io resto qui.
— Restiamo qui… ma, ti prego, non andiamo al ballo del principe Giuliani.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Il momento non è opportuno!… Girano per l’aria mille ciarle, mille pettegolezzi, mille sciarade indecenti… Dai retta a me,;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Amelia: tenghiamoci lontani da questo fango, se non vogliamo restare infangati anche noi…
— Io non ho di queste paure.
— Io sì.
— Maurizio!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Guardami negli occhi e rispondimi: tu dubiti di me!
— Dubitare di te?… Il giorno che io dubitassi di te, sarei l’uomo più infelice di questa terra.
— Allora di che temi?
— lo temo di tutto. È accaduto in me un cambiamento strano.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Una volta, prima che io fossi marito, non sapevo che cosa fosse paura.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Oggi sono diventato pauroso, impressionabile, timido come un ragazzo.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Ogni rumore, ogni ciarla, ogni parola, di cui non afferro subito la vera intenzione, mi accelera il polso, mi fa battere le tempie, mi mette addosso un tremito, un’agitazione convulsa… Amelia!… rinunziamo al ballo di domani sera.
— No!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Sono stanca di questa vita monastica! ho bisogno di ritornare nel mondo dei vivi! ho bisogno d’aria, di vita, di luce!…
— Finora ho pregato… ho supplicato… perchè mi vuoi costringere a ripigliare i diritti di marito?
— Ecco la tua voce, ecco la tua intonazione!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Finalmente ti riconosco! — cominciò a gridare Amelia, piangendo e singhiozzando. — Voglio scrivere alla zia Giulia, perchè venga a prendermi subito.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Non voglio più stare in questa casa… no, no, no!
— Bada bene — bisbigliò minacciosamente Maurizio, piantandosi ritto impalato dinanzi alla moglie — bada bene di non fare scandali!…
— Lasciami passare!
— No!
— Lasciami passare — replicò Amelia: e scansato con destrezza il marito, fece l’atto di correre verso una piccola scrivania.
— Calma! calma! — soggiunse Maurizio collo stesso tono di voce, afferrando un braccio della moglie, e serrandolo spietatamente, come in una morsa di ferro…
— Ah!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Maurizio! e non ti vergogni a stritolare in questo modo le ossa di una povera donna?… Ma se credi di vincerla, tu sbagli!…
E Amelia, nel dir così, prese con quell’altra mano che aveva libera il cordone del campanello e dette una violenta scampanellata.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Apparve sulla porta il cameriere.
— Andate subito a casa della baronessa e ditele da parte mia…
— Che domani sera l’aspettiamo in casa, — interruppe Maurizio, — per andare insieme al ballo del principe Giuliani.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"IX
A l tocco dopo mezzanotte si aprirono le sale del Buffet, e il ballo di casa Giuliani, che era stato fin allora piuttosto animato, diventò animatissimo, vertiginoso e direi quasi anche un tantito procace.";no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Perchè il Buffet, bisogna rendergli questa giustizia, ha una virtù singolare: quella, cioè, di far cambiare fisonomia a tutte le feste, a tutti i balli, a tutti i ritrovi geniali.;no;no ;si;no;;
Collodi_Carlo-Macchiette-1880.txt;Dopo una mezz’ora che il Buffet è aperto, l’allegria e il brio perdono la loro nota giusta e salgono due toni sopra: il cicaleggio sommesso e discreto si muta in loquacità, e la loquacità in frastuono.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"I visi che prima erano pallidi, si coloriscono: gli occhi che poco fa saettavano a scappa scappa e di sotterfugio, ora che hanno trovato in un bicchiere di madera quel coraggio che non avevano, dardeggiano audacemente e mandano lampi e faville: i cuori battono più accelerati: il valzer, la polka, il galop pigliano la foga e il turbinìo indiavolato delle ridde fantastiche nella ballata tedesca: le mani si stringono le une colle altre, e attraverso alla pelle madida del guanto, si capiscono a meraviglia; i ginocchi, incrociandosi e insinuandosi nei passi cadenzati della maurka, parlano anche essi un linguaggio mistico e furtivo, e si confidano mille voti e mille desiderii ardentissimi, come se Dio benedetto, avesse dato anche a loro il dono della parola: le dame non si appoggiano più con elegante timidezza ai loro cavalieri, ma si abbandonano fiduciosamente sui loro cavalieri, come il figliuol prodigo sul seno paterno… insomma, e per farla corta, si direbbe quasi che tutte quelle coppie danzanti e febbricitanti, istigate e messe su dal Sauterne, dal Reno e dallo Sciampagna (tre perfidi, ma simpatici consiglieri) abbiano finito collo sbarazzarsi lì per lì di quel fior di galanteria tradizionale e correttissima, che fu sempre il segno più spiccato e caratteristico di una certa classe sociale, che per non essere confusa colle altre, si lascia chiamare volentieri coll’appellativo onorifico di «buona società.»
Oh! la così detta buona società!… Per conoscerla dal suo lato bello e farse ne un’idea esatta, bisogna vederla a digiuno!";no;no ;si;no;Oh! la così detta buona società!;
Collodi_Carlo-Macchiette-1880.txt;"Dopo il Buffet, è un po’tardi…
L’umanità, quando ha bevuto un dito di più, si somiglia tutta.";no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"X
-";no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"M i par di sognare a trovarti qui! — disse il dottor Leo andando incontro a Maurizio, che entrava allora nelle sale del balio.
— Mi par di sognare anche a me: ma come si fa?";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;L’uomo propone… e la baronessa dispone.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Se quella donna fosse un dito della mia mano, a quest’ora me lo sarei tagliato!…
— Capisco!…
— Supponi che avessi detto di no!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Apriti cielo!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;La baronessa sarebbe stata capace di venir qui a far mille storie di paure e di gelosie… regalandomi, magari, anche un rivale di sua invenzione.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Ebbene: questi pettegolezzi mi spaventano. È forse colpa mia se l’umana imbecillità ha riposto l’onor del marito nella riputazione illibata della moglie?
— Controsenso enorme!… Uno di quei grandi spropositi che prima o poi debbono finire…
— Speriamolo!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Peraltro, se lo domandi a me, ho paura che questo sproposito debba durare eterno… come quello di Giosuè…
— Quale Giosuè?.
— Quello della Bibbia.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Ti ricorderai che Giosuè dette ad intendere di aver fermato il sole.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;La cosa fu creduta da tutti, quando un bel giorno scappò fuori Galileo e dimostrò come quattro e quattro fa otto, che il gran Capitano biblico aveva detto una papera, perchè il sole stava fermo ed era invece la terra che si muoveva.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Allora gli uomini corressero i trattati d’astronomia, è vero: ma nel loro linguaggio domestico e familiare rimasero sempre fedeli allo sproposito di Giosuè e seguitarono sempre a dire, che era il sole quello che si levava e quello che andava sotto.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Così, vedrai, che sarà dell’onor del marito…
Maurizio fece un voltafaccia a secco e sparì fra la folla.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Aveva veduto avvicinarsi la baronessa.
— Che cosa dite di questo splendido ballo? — domandò la baronessa, tutta allegra e raggiante, salutando il dottore.
— Io sono un profano, — rispose il dottor Leo, annoiato. — Io parlo di feste e di balli, cara baronessa, come un ministro di finanze potrebbe parlare di belle arti.
— Vale a dire?
— Vale a dire senza entusiasmo e senza voglia di comprare.
— E Amelia l’avete veduta?";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Non toccherebbe a me a dirlo, ma è la regina della festa!
— Lo credo!
— Povera marchesa Olimpia!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Stasera ha un diavolo per capello!… e la compatisco.
— Parliamo due minuti sul serio — disse il dottore abbassando la voce e conducendo la baronessa verso un angolo della sala. — Due minuti soli!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Questa gelosia della marchesa la credete voi giustificata?
— Giustificata?";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Nemmeno per sogno.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Mia nipote, come sapete, è stata per Arturo una di quelle passioni fatali che non si scordano per tutta la vita.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Oggi il povero Arturo ha perduto Amelia per sempre, e non avendo più il diritto di amarla, si contenta di farle platonicamente un po’di corte: ecco tutto.
— E Amelia?
— Amelia lo lascia fare.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Vedete, dunque, che si tratta di un gioco innocentissimo da fanciulli…
— Badate, baronessa, che vi sono certi giochi innocentissimi che somigliano alle armi da fuoco, colle quali non bisogna pigliarsi mai troppa confidenza, nemmeno quando si credono scariche.
— Siamo alle solite storie! — gridò la baronessa. — Come siete curiosi e originali voi altri uomini!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Predicate sempre che la donna è fatta per piacere, volete che abbia degli abiti di moda, delle gioie di gran valore, delle pettinature elegantissime, dei piedi voluttuosamente calzati, eppoi?… eppoi se questa donna finisce col piacere a qualcuno, vi spaventate, chiamate subito i pompieri e gridate che piglia fuoco la casa!…
— No, baronessa: la vera missione della donna…
— Non mi venite a fare il missionario.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;La vera missione della donna in questo mondo è quella di piacere.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;La donna che non piace a nessuno, non è più una donna.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"XI
Q uesto dialogo fu interrotto dalla signora Sofia, moglie del colonnello, la quale domandò con una fretta affannosa:
— Avete veduto per caso mio marito?
— No — rispose il dottore.
— È un’ora che lo cerco… Sarebbe curiosa se l’avessi perduto!…
— Poco male! — strillò la baronessa, ridendo. — I mariti sono come i bottoni d’oro falso: quando si perdono, si ritrovano sempre!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Guardate se ho ragione; ecco lì il colonnello che viene a passo di carica, verso noi.
— Andiamo! — disse Sofia, voltandosi al marito
— Come! volete lasciare la festa sul più bello?
— Voglio andar via.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Non mi ci posso più vedere… Eppoi ho paura…
— Paura di che?
— Di quel serpente della marchesa Olimpia!… Tutte le volte che mi passa accanto, mi fa certi occhiacci!… Dall’altro canto, è colpa mia se il suo marito ha preso una fissazione per me?";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"E meno male si contentasse di farmi gli occhiacci, ma c’è di peggio!…
— Di peggio?
— Ho risaputo che poco fa, parlando di me con alcune sue amiche, ha avuto la sfacciataggine di chiamarmi civetta…
— Ci ha chiamati civette! — soggiunse il colonnello, con un accento di amarezza infinita.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Intanto nella sala accanto accadeva un dialogo molto diverso e che poteva avere funestissime conseguenze; ma per buona sorte…
Ecco il fatto.";no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Il professore Armandi da più di due ore girava per tutte le sale della festa in cerca del marchese Arturo D’Albano.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;La sua fisonomia era quella di un uomo che medita un delitto.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Alla fine, cerca di qua, fiuta di là, la disgrazia volle che il professore si trovasse proprio faccia a faccia col marchese, e non essendo più in tempo a scansarlo, si credè obbligato a dovergli dire con un laconismo burbero e minaccioso:
— Marchese! permettete una parola?
— Anche due.
— Volete seguirmi nella galleria?";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Lì saremo soli.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Giunti nella galleria, il professore Armandi prese una positura classica e molto espressiva, e fissando i suoi occhi, afflitti da una congiuntivite cronica, in faccia al marchese, gli domandò:
— Promettete di rispondermi francamente, lealmente, da gentiluomo?
— Lo prometto.
— Anche a patto, che dalla vostra risposta potessero derivarne delle conseguenze luttuosissime?
— Lo prometto.
— Ebbene… Chi è quella donna misteriosa, alla quale avete indirizzato i vostri versi d’amore?…
— Con qual diritto?
— Con qual diritto, eh? — mugolò ferocemente il professore, facendo un passo avanti. — Io so chi è quella donna!
— Voi?
— È vero, o non è vero, che quella donna sarebbe?…
— Chi?
— Mia moglie?… — tuonò l’Armandi.
— Imbecille! — rispose Arturo coll’accento ingenuo della vera amicizia.
— Grazie di questa parola, marchese!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;La vostra franca risposta mi tranquillizza, mi disarma, mi rende la pace dell’anima!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Oh! ne avevo tanto bisogno!…
XIII
I l racconto dell’episodio, accaduto nella galleria, passò di bocca in bocca abbellito e fiorettato, e fece in pochi minuti il giro di tutte le sale.
— Lo sapete come ha risposto Arturo all’Armandi? — domandò la marchesa Olimpia a Maurizio, mettendosi a sedere accanto a lui.
— Lo so, lo so.
— Pare impossibile che vi debbano essere dei mariti così imprudenti… A proposito di mariti, avete letto,";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Maurizio, i versi di Arturo?… Se n’è parlato tanto in questi giorni… Tutti dicono che sotto quei versi c’è una donna… e che quella donna…
— Probabilmente siete voi.
— Grazie dell’epigramma!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;I poeti, amico mio, non hanno mai pensato a dedicare delle poesie amorose alle loro mogli.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;E grazia di Dio se ci dedicano un po’di prosa… e che prosa!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;No, no,;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Maurizio!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Sotto quei versi ci è una donna… e quella donna non sono io.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Mentre la marchesa profferiva queste ultime parole, la sua voce tremava e le sue scintillanti e nerissime pupille lampeggiavano di gelosia e di bizza selvaggia.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"In quel punto, apparve il conte Vitelli.
— Dove siete stato finora? gli domandò la marchesa.
— A pigliare una boccata d’aria nella galleria.
— Solo?
— No.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Ho trovato là anche Arturo e la signora Amelia…
— Che cosa facevano?…
— Quello che facevo io: pigliavano una boccata di aria: e intanto Arturo raccontava alla signora Volfanghi l’argomento di una sua nuova ballata, che vedrà la luce fra pochi giorni…
— Capite,";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Maurizio?… mio marito ha scritto una ballata… e invece di raccontarla a me, va a raccontarla a… Come sono originali questi poeti!… e il titolo della ballata?
— Quale sia il titolo, cara Marchesa, non so dirvelo davvero, perchè sono arrivato a racconto principiato.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;So che c’è di mezzo un Conte e una Contessa.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Siamo al tempo delle Crociate, e il Conte parte per Terra Santa.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;La sera stessa della partenza, la Contessa va in un suo castello poche miglia distante, dalla città.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Raullo che è l’amante della bella Castellana, si reca al fidato colloquio, e per non insospettire i vassalli, si fa annunziare col falso nome di Rodolfo…
— Rodolfo?… — ripetè la marchesa Olimpia.
— Sì, mi par Rodolfo… Insomma, da quel poco che ho potuto raccapezzare…
— Scrive molto il vostro Arturo? — disse Maurizio alla marchesa, interrompendo la chiacchierata del Vitelli.
— Se dovessi dir io, scrive anche troppo.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"A proposito di mariti che partono… è vero Maurizio che domani ci lasciate?
— Chi ve l’ha detto?
— La baronessa, poco fa: ma mi figuro che non anderete in Terrasanta…
— No, vado più vicino: vado a Nizza.
— E Amelia viene con voi?
— Amelia rimane.
— Ah! rimane?… preciso, come la Contessa della ballata.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Che combinazioni curiose!…
— Voglio peraltro sperare — soggiunse Maurizio mantenendosi impassibile e sorridente — che Amelia non abbia da aspettare nessun Rodolfo.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"XIV
I l giorno dopo Maurizio partì per Nizza.";no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Sebbene albeggiasse appena, la moglie volle accompagnarlo alla stazione e si trattenne con lui fino al momento che il fischio della locomotiva non ebbe dato il segnale della partenza.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Tornata a casa, ricevè dopo quattro ore un telegramma, datato dalla stazione di Genova, il quale diceva così:
«Cara Amelia,
«Dimenticala borsetta pelle, spediscila subito mio « indirizzo,";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Nizza,;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Hôtel des Anglais.
«Maurizio .»
Letto questo telegramma la Volfanghi si sentì più tranquilla e rassicurata.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Appena fu notte, entrò in una carrozza di vettura, e lasciato detto che andava a passare la serata dalla baronessa Giulia, si fece condurre alla sua villa delle Ginestre, mezzo chilometro fuori della città.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;La cosa singolare fu questa: che i due vecchi casieri della villa,;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Luigi e la Giovanna, vedendo arrivare la padrona a quell’ora e così all’improvviso, non se ne fecero nè in qua nè in là.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Pareva quasi che l’aspettassero.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Dopo pochi minuti il campanello del giardino dette due leggerissimi tocchi.
— Qualche noioso, che verrà a tormentarmi anche qui! — disse Amelia voltandosi verso Luigi, che aveva finito allora di accendere il caminetto.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Arturo si fece annunziare col nome di conte Rodolfo.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"La Volfanghi salutò il falso conte con molta disinvoltura; quindi, avvicinatasi al vecchio casiere, gli susurrò nell’orecchio:
— Spero che il conte mi farà il bel regalo di andarsene presto.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;A ogni modo,;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Giovanni, intendiamoci bene, non voglio stasera altre visite!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"XV
A rturo e Amelia, seduti insieme dinanzi al fuoco sopra uno di quei piccoli sofà, fatti ingegnosamente per una persona e mezzo, ebbero fra di loro un colloquio lungo, fitto, animatissimo, ma tutto bisbigliato a mezza voce.";no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Le sole parole che s’intesero, di tanto in tanto, furono queste:
— Perchè tremate così? — disse Arturo.
— Non lo so… ho addosso un’agitazione… una smania… un’inquietudine insolita. È una malattia senza nome.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Oh!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Arturo,;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Arturo!… non avrei mai creduto che nella vita vi fossero certi momenti terribili, ne’quali il rimorso si fa sentire anche prima della colpa.
— Perchè,";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Amelia, parlate di colpa? e dov’è il colpevole?
— Dov’è?";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Rassicuratevi, marchese: il colpevole non siete voi.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Sono io!
— Voi?
— Io!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Sento qualchecosa qui — disse Amelia, posandosi una mano sul cuore — sento qualche cosa qui, che mi dice che ho fatto male!… molto male!…
— Non lo vedo questo gran male.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Vi ho domandato un colloquio di pochi minuti, e voi me l’avete concesso.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Ecco tutto.
— Arturo! questa vostra tranquillità, invece di rassicurarmi, m’indispettisce… Ma non avete dunque pensato alle conseguenze, che può avere questo primo ritrovo?…
— E perchè dovei pensarvi?";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"E quando mai il cuore, tiranneggiato da una passione invincibile, ha domandato consiglio alla prudenza?
— Intendo,";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Arturo!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Voi non avete figli!…
— Temete forse di me? temete forse che il mio amore possa compromettervi?
— Non temo del vostro amore: temo del mio!
— Perchè,";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Amelia, vi compiacete a esagerare il pericolo?;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Animo via!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Voi avete tanta energia e tanta forza di carattere, da essere sicura del vostro contegno… e da sapervi guardare da ogni imprudenza.
— Vi pigliate dunque giuoco di me?… Ma se io avessi davvero tutta questa forza e tutta questa energia di carattere, sarei ora qui?… in questo luogo?… sola con voi?…
— Amelia!
— Voi lo sapete.";si;no ;no;si;;
Collodi_Carlo-Macchiette-1880.txt;Ho lottato due anni, due lunghissimi anni… e non ho vinto.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Avevo giurato a me stessa di serbarmi onesta, virtuosa… buona moglie e mamma esemplare!… Volevo potere stringere la mano di Maurizio, senza arrossire… volevo poter baciare la mia bambina, senza paura di profanarla colle mie labbra… Ebbene?… dove sono andati questi buoni, questi santi proponimenti?;si;no ;no;si;;
Collodi_Carlo-Macchiette-1880.txt;Vi ho incontrato ieri sera in casa Giuliani… mi avete detto poche parole… e quelle poche parole sono bastate a mettermi l’inferno nell’anima… e a trascinarmi fin qui!… Ecco tutta la mia virtù! tutta la mia forza! tutta la mia energia!… Ma io — seguitò Amelia piangendo e singhiozzando — ma io confido in voi,;si;no ;no;si;;
Collodi_Carlo-Macchiette-1880.txt;"Arturo… Voi siete buono, siete generoso… e avrete pietà di me… non è vero? ditemi che avrete pietà di me!… Che gloria sarebbe per voi di ostinarvi a voler perdere una povera donna, che non ha forza per combattere, nè per…
A questo punto la Volfanghi alzò vivacemente il capo, e sciolte con violenza le sue mani da quelle di Arturo, si pose in ascolto.";si;no ;no;si;;
Collodi_Carlo-Macchiette-1880.txt;"Una carrozza si era fermata al cancello del giardino.
— È tua moglie! — gridò Amelia; e presa da un tremito convulso, cominciò a sospingere Arturo verso la porta che metteva nel piccolo quartiere di Maurizio.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Ma quella porta per l’appunto era chiusa e, contro il solito, era chiusa a chiave.
— La signora marchesa d’Albano — annunziò Giovanni.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Quando la marchesa entrò in sala,;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Arturo era già sparito.
— Questo è un sogno! una visione! — disse Amelia andandole incontro.
— Scommetto che non mi aspettavi! — replicò la marchesa, i cui occhi, lampeggiando, frugavano con una mobilità irrequieta e sospettosa tutti gli angoli della stanza. — E Maurizio è partito?…
— Stamani.
— Poco fa sono venuta a cercarti fino a casa.
— Me?… forse qualche cosa di premura?
— No… volevo sapere chi era la tua modista.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Dio mio!;no;no ;si;no;dd o dil?;
Collodi_Carlo-Macchiette-1880.txt;"Amelia, come tremi! ti senti male?…
— Un po’d’attacco nervoso…
— Le tue persone di servizio mi hanno risposto che eri andata dalla baronessa.
— È vero: volevo andare dalla baronessa… ma poi, ho mutato pensiero….
— E io me lo son figurato!… difatti ho detto subito al cocchiere: alla villa delle Ginestre… Ed eccomi qua!… Ma insomma, che cos’hai?… le tue mani sono gelate…
— Se dicessi che mi sento bene, direi una bugia.
— C’è un curioso casiere in questa villa!… Povero vecchio!";si;no ;no;no;;
