doc_id;text;DD;DI;DIL;Soliloquio/Flusso di coscienza;
Negri_Ada-Le_Solitarie-1917.txt;Ah, se le madri fossero al governo!;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;"Di guerra non se ne parlerebbe piú.
  Tic e tic, tic e tic, i lucidi ferri d'acciaio: tic e tac, tic e tac, il vecchio pendolo di legno posto sul caminetto, fra l'oleografia di Carmen e quella di Mignon.";no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;"Non ha mai fatto altro, non ha mai vissuto in altra stanza che in questa, l'umile donna insaccata nel giubbetto nero, curva nelle spalle non tanto per vecchiaia quanto per lunga consuetudine d'obbedienza e di rassegnazione?
  A tratti l'uscio a vetri si socchiude.
  — È in casa il signor Cerri?
  — Secondo piano, uscio a destra.
  — Ho un pacco per la signorina Fiorilli.
  — Va bene.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Lei non c'è; ma c'è la domestica.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Quarto piano, uscio a sinistra.
  — La posta...";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Un telegramma...
  — Va bene.
  Un soldato entra: indossa la divisa grigio-verde: ha una carta in mano.
  Assunta non capisce.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Non capisce, perché è proprio di lei che quel soldato domanda. È per lei quella carta.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Gliela mostra, gliela fa decifrare.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Al Comando?;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;"Sí, deve presentarsi nella stessa giornata, al Comando militare, per una notizia d'urgenza.
  — Io? ma come?";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Ma perché?;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Mi spieghi...
  Il soldato ha, invece, una gran fretta d'andarsene: lascia il foglio sul tavolo, mette la mano al berretto e scappa.
  Assunta rimane sola nel bugigattolo.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Il calzerotto le è caduto dalle mani tremanti.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Anche le labbra tremano, e il mento fa un po' di greppo.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Non osa cercare di comprendere.
  Verso le undici, esce.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Lucetto è stato affidato alle cure d'una buona vicina, che farà le veci di Assunta nella portineria, fino al suo ritorno.
  S'è fatta insegnare diligentemente la strada.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Ha messo la sua piú bella sciarpa, a frange, i guanti di lana.. È andata, è scomparsa dietro l'angolo.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Cosí piccola, cosí china verso terra, cosí niente!
  Tornerà presto: lo ha promesso a Lucetto, che tornerà presto e gli porterà due soldi di cioccolatini.
*
  È di ritorno due ore dopo.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Che mai ha potuto fare, per la città, tutto questo tempo?;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;La sciarpa nera a frange le nasconde quasi la faccia: quando la toglie, scopre una misera maschera di vecchiaia e di disfacimento.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Gli occhi infossati, d'un grigio d'acqua sporca, rossi agli orli, non vedono piú.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Hanno fissato qualcosa che li ha resi ciechi.
  La buona vicina comprende, e non osa parlare in presenza del bambino; vorrebbe mandarlo in cortile con qualche pretesto; ma il piccoletto s'è aggrappato alle gambe di Assunta, e grida:
  — Nonna, nonna, me li hai portati, i cioccolatini?
  Sí, glieli ha portati, la nonna.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Cerca, cerca, annaspando in tasca, il cartoccetto, fin che lo trova; e il bimbo, senza neppure dir grazie, raggiante di gioia fugge in un angolo, per allineare davanti a sé i suoi tesori: rosso, verde, argento.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;La bandiera...;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;Bene.;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;"Viva l'Italia.
  Allora soltanto le due donne possono guardarsi in faccia.";no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;"Le labbra di Assunta disegnano, piú che non dicano, le parole che l'altra ha già lette sul suo volto:
  — È morto.
  Verso le cinque del pomeriggio (è già notte fitta, le lampadine elettriche fasciate di violetto immergono lo scalone in una penombra quasi paurosa, un diaccio nevischio mulina nella via intorno ai fanali azzurri: solo nella chiusa portineria splende il faro giallo d'un becco a gas) la vecchia, come se nulla fosse avvenuto, prepara la cena su un fornelletto.
  Il fanciullo ha fame e sonno: frigna, piagnucola, inquieto, stanco, attaccato alle sottane della nonna.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Ha in cuore il papà, non sa parlare che del papà, vuole il papà.
  — Nonna, quando il papà sarà tornato, avrà la medaglia anche lui, come l'ufficiale che va sempre a trovare la signora contessa?
  — Sí, caro.
  — E se io ammazzo cinquantacinque tedeschi, tornerà presto il papà?
  — Sí, caro.
  La pazienza della nonna non si affievolisce.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Ella, dopo cena, si piglia in grembo il bambino pallido di stanchezza, che le lascia cadere la testolina su una spalla: lo spoglia, lo mette nel suo lettuccio, gli fa con l'indice, sulla fronte, un segno di croce: come le altre sere, come domani, come sempre, sino a quando sarà piú grande.
  Poi si mette al tavolino, e, fra uno squillo e l'altro di campanello, fra una domanda e una risposta, e il passare e il ripassar della gente dinanzi alla vetrata (è la vetrata, o è uno schermo cinematografico?) sferruzza maglie di lana pei combattenti: come ieri, come domani, come sempre, sino alla fine della guerra.
  Alle dieci, chiuderà il portone.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;All'alba, si alzerà per riaprirlo.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Nulla nella sua vita è mutato.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Solo, il suo figliuolo è morto: in poche ore (senza soffrire, le han detto) in un ospedaluccio da campo.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Ella non ha potuto né vederlo, né curarlo, né benedirlo.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Ma non ha il tempo di piangere, di abbandonarsi al dolore.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Non ha mai avuto il tempo di piangere, nella vita: null'altro ha potuto, null'altro può che tacere, curvarsi, lavorare.
  La sua faccia di un giallo avorio, intorno alla quale ha annodato, in segno di lutto, un fazzoletto nero, rassomiglia, china cosí sulla lana e sui ferri, a certe facce di vecchie Madonne che cullano sulle ginocchia Gesú Cristo morto.
  Dove glielo avranno messo, il suo figliuolo?";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Chi sa se sulla fossa avranno posto una croce, sia pur rozza, che ne segni il posto?;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;Quante, quante.;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;Tutte croci per i figli di mamma.;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;L'Italia, ora, per lei, non è che un grande camposanto nel quale il suo ragazzo sta sepolto con tanti altri...;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;Perché, perché?..;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;Sí, ci deve essere un perché, che una povera donnicciuola non comprende: un perché ancor piú grande di quel campo di morti.;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;"Se cosí non fosse, come farebbero tante madri a tacere?
  Gli ultimi cali della punta sono a termine, e il paio di calzerotti è finito.";no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;Assunta lo piega, lo mette accuratamente da parte.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Poi prende fra mano la ventriera color di ruggine.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Veglierà, stanotte, lavorando.
  Una dolcezza che non cerca di spiegare le viene da quest'atto di tacita rassegnazione.
  Ad una sola cosa non si rassegnerà.
  Se un giorno la nuora le ricomparisse in portineria, con quel portamento spavaldo, con quello sguardo nero, con quella bocca sprezzante che il sorrise torce da un lato, in una smorfia provocatrice che piace troppo agli uomini, – e pretendesse di portarsi via Lucetto, – Assunta si drizzerà tutta d'un pezzo sulla schiena, leverà con rigidezza inflessibile le pazienti mani, e dirà di no.
  E il figlio di suo figlio dovrà restare con lei.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"IL DENARO
I
  Veronetta Longhena aveva dodici anni quando disse, un giorno, a sua madre:
  — Tu hai le mani d'una signora.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Perché dunque vai alla fabbrica?
  — Per guadagnar denaro, figlia mia.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Senza soldi non si fa nulla.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Lo vedi bene che siamo sole, senza l'appoggio di nessuno – aveva risposto la madre,;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Anna Longhena, una donna magra e vivacissima, con occhi neri largamente aperti, sotto una fronte tenace, e due manine che parevano balocchi, di delicatezza sorprendente in mani di operaia.
  — C'è però chi non ha bisogno di lavorare, per aver denaro – ribatté la fanciulla, cocciuta.
  — Figlia mia cara, quelli sono i ricchi.
  Una mal frenata tristezza oscurò il viso della donna, che non era sempre stata povera, aveva veduto tempi migliori, amava i libri e la campagna, e solo doveva al suo amore della vita e alla sua energia nervosa la possibilità di resistere a dieci ore di giornaliera fatica al telaio, in piedi da mattina a sera.
  — Già – fece la piccola – già: i ricchi.
  Ma parve piú vecchia della madre, nella ruga verticale che le tagliava la fronte.
  Anna si mise a cantare.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Nessuna preoccupazione, nessun rimpianto potevano a lungo durare nella sua forte e mutevole natura.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Ella aveva, come gli uccelli, l'istinto del canto e dell'oblio: le bastava la vista d'una striscia di sole sul muro di fronte, perché la canzone le uscisse di bocca da sé; la sua voce era poco intonata ma agile, una vocetta asprigna, di vent'anni.
  Veronetta era diversa.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Musiche gravi e soavi nascevano, si svolgevano in onde sommesse dentro di lei; ma, se schiudeva la bocca per esprimerle, la voce suonava rauca, si rompeva, si rifiutava.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Allora ella se ne stava lunghe ore raccolta, nel silenzio delle due stanzette imbiancate a calce e quasi nude di mobili, dove, tolte le ore di scuola, viveva attendendo il ritorno della madre dall'opificio.
  La solitudine si animava per lei d'immagini, di figurazioni vivissime: era piú vibrante, piú parlante d'una folla.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Due vecchie incisioni ingiallite pendevano da una parete, con la loro brava scritta in caratteri gotici: «Condanna e Fuga di Felice Orsini».;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Nella vagabonda fantasia della fanciulla la storia del carbonaro si arricchiva di cento particolari, camminava parallela ad altre storie di congiure, di condanne, di fughe, di patiboli.
  Ed ella sarebbe rimasta a sognare fino al crepuscolo, se due fresche voci non l'avessero chiamata dal giardino:
  — Veronetta!";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Vieni dunque a giocare!
  Erano le figliuole del padrone di casa:";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Nanna e Ninna.
  Il grembialone bianco, a foggia di tunica sciolta, che esse portavano in casa, non differiva molto, nella forma, da quello grigio, a quadratini, di Veronetta.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Tutt'e tre avevano liberi i capelli sulle spalle: spesse chiome, odorose ancóra d'infanzia, formanti un accordo di tinte e di morbidezze diverse: nere e lisce in Nanna, castane e piene d'aria in Ninna: rossicce, aspre, di odor selvatico, a ondulazioni piú fosche, in Veronetta.
  Le due sorelle, ricche, non sapevano ancora d'esserlo: avevano l'aria franca e spensierata di chi trova tutto facile nell'esistenza.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Con la figlia della tessitrice giocavano al teatro, lasciando a lei l'incarico di creare personaggi e scene.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Era una finzione che non aveva termine mai, che ogni giorno si ornava d'un nuovo episodio, inebriandole di sogni.
  Ognuna s'investiva della propria figura drammatica.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Nanna aveva scelto la bionda bellezza d'una «principessa Maria»:;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Veronetta, la maestà bruna e misteriosa d'una «principessa Olivia»; e Ninna, la piú alta, la piú atta alle rapide trasformazioni, rappresentava il principe Azzurro, il duca, il capitano, e tutti gli altri personaggi maschi.
  E banchetti e balli e intrighi e amori e vendette: scenario di favola, atmosfera di palcoscenico.
  La principessa Olivia lasciava alteramente serpeggiare pei viali lo strascico d'una veste color di luna, mentre la principessa Maria splendeva in un manto trapunto di stelle: il duca giungeva a galoppo sul cavallo bianco, portando in fronte la gioia e l'orgoglio d'una battaglia vinta.
  La divina puerilità delle fiabe con le loro avventure di paggi, di nani, di reginotte, s'intrecciava a singolari spunti di vita vissuta, nel gioco ricco di meraviglie.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;La fantasia di Veronetta, in ispecie, vi trovava un pascolo aromatico come il fieno d'agosto al sole.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Il portico a colonne, lastricato di losanghe in cemento grige e nere, formava il palcoscenico; ma quando il fondo di scena doveva animarsi di molte comparse, gli alberi e i cespugli del vasto giardino si trasfiguravano in creature umane.
  Il bel pino d'un verde turchiniccio, presso il cancello, diveniva il conte Sergio.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Il rosaio, fiorito da maggio a settembre di pallide thee, la baronessa Giuliana.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Le siepi di mortella, gli intricati tentacoli delle edere, le macchie delle ortensie, incerte fra il verdino-lilla, l'azzurrognolo e il roseo, fingevano dame e cavalieri perfetti, cicalanti fra loro in vuote conversazioni mondane.
  E le due file centrali di gladioli e d'ireos furono, un giorno di giugno, il corteo della sposa: che i felici occhi delle fanciulle videro – realmente videro – candida, nell'abito nuziale e nel velo sparso di fiori d'arancio.
  La campanella del pranzo richiamava Nanna e Ninna alle volgari cure di quaggiú; e la figlia della tessitrice risaliva nelle sue stanzette, per preparare alla meglio un po' di minestra alla madre che doveva tornar dalla fabbrica.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Ma nel cervello i sogni continuavano a vivere di vita mirabile.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Non potevano, quelle quattro pareti cosí spoglie, esser per lei tappezzate di arazzi, sfolgoranti di candelabri d'argento e d'oro?
  Solo che lo volesse, che lo pensasse: ed ecco: le vedeva cosí.
  Nella dolcezza del crepuscolo, appoggiata al balconcino di ferro che dava sul giardino,";no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;Veronetta inseguiva con occhi allucinati le figurazioni create dalla fantasia: alberi e cespugli, fiori e colonne, pietre e finestre, tutto la fissava con occhi umani, le parlava con voci umane.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Trasognata, indifferente al resto, ella sentiva gonfiarsi l'anima in pienezza di vita.
*
  Un pomeriggio di carnevale (pioggia e sole alternati in scrosci e sprazzi) la madre di Nanna e Ninna, – una giunonica signora che tutti chiamavano rispettosamente donna Carla, stava sempre in veste da camera, e parlava sempre con reciso accento di dominio, – incontrò Veronetta sotto il portico, e le disse:
  — Ti piacciono i tortelli?";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Ne mangerai stasera in casa nostra fin che vorrai, pur che aiuti la cameriera a servirli in tavola.
  La fanciulla avvampò; ma non ebbe il coraggio di rifiutarsi; né l'avrebbe potuto.
  La sera andò: tutta ben ravviata dalla mamma, che le susurrava, dietro per le scale:
  — Portane qualcuno anche a me!
  La si fece súbito entrare in cucina, dove la cuoca, proprio in quel momento, stava sfornando i fumanti tortelli dal color biondo, dal succoso profumo, e li incipriava di zucchero alla vaniglia.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"La cameriera, una sfrontatella tutta bocca, bazza e maldicenza, mise nelle mani di Veronetta un vassoio carico dei leggeri dolci colorati, e le comandò:
  — Da brava, piccoletta!";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Ferme le mani! e vien dietro a me.
  E, reggendo un vassoio uguale, entrò con lei nella sala da pranzo.
  Un fulgore di molte fiamme colpí Veronetta negli occhi, quasi accecandola.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Nanna e Ninna eran là, vestite di rosa, con larghi nastri rosa nei capelli sciolti.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Ma non la guardarono.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Cinguettavano fra liete amiche.
  Ella rivide, in quel lampeggiare di luci, i ciuffi d'ortensie, i gladíoli e gli ireos formanti il corteo della principessa Olivia.
  Un confuso senso di vergogna la inchiodava a tre passi dall'uscio vetrato, col vassoio di tortelli che le tremava fra le mani.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Chi erano quelle persone in abiti di seta e in marsina nera?;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;Perché proprio lei doveva servirle?;no;no;si;;
Negri_Ada-Le_Solitarie-1917.txt;"Non potevano dunque servirsi da sé?
  — A sinistra, a sinistra – badava a susurrarle, negli orecchi, la cameriera. – A sinistra, stupida!
  Ma non capiva nulla.";si;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;Quei cristalli, quei lumi, quella gente ingioiellata, i sorrisi distratti di Nanna e Ninna la schiaffeggiavano in pieno viso.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Lasciò il vassoio su un angolo della tavola, volse le spalle, fuggí, selvaggiamente.
  — Mamma! mamma!";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Non voglio esser povera.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Non voglio servire.
  — Taci, cuore mio, taci.
  E la povera mamma, che l'aveva messa a letto smaniosa, scottante di febbre, scossa da singulti, l'accarezzava pian piano, magnetizzandola con quel dolce ed uguale strisciar della mano sulla fronte, col quale tutte le madri sanno blandire i figli malati.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"E non aveva altro mezzo per calmare lo strano dolore, per rispondere alle strane parole.
  — Taci, cuore mio, taci.
  Tacque infatti, si chetò; ma a notte alta.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Gli occhi piú larghi del viso cercavano, cercavano, ansiosi, nell'ombra, l'impossibile perché.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Finalmente la voce, raddolcita e quasi umile, pregò:
  — Mamma, raccontami ancóra la storia del fiume.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Sai, quando da sola sono passata fra sbarra e sbarra, sul ponte...
  — Benedetta!";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Te l'ho raccontata mille volte!;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Fu molto tempo fa: tu avevi tre anni e mezzo, ed eri un diavoletto con una zazzera di riccioli rossi.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Sul ponte, una domenica, io ti tenevo per mano e parlavo con Disolina, quella palliduccia di Borgo Sassi, che poi morí tisica.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Erano entrate in crocchio anche le due sorelle Velluti.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Ad un tratto non sentii piú la tua mano nella mia; e vidi Disolina e le Velluti, bianche, immobili, tre fantasmi, cogli occhi fissi sulla balaustra.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Tu eri sgusciata fra le spranghe, capisci, figlia mia, figlia mia! e te ne stavi diritta sulla breve sporgenza di pietra – una spanna – fissando il fiume.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Sotto c'era il gorgo, e chi vi cade non ne risale piú...;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Ebbi la forza di non urlare, di non parlare, di non chiamarti.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Avresti potuto volgerti indietro, e nel volgerti cadere a capofitto.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Non so che santi mi tenessero.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Allungai il braccio fra le sbarre, ti presi per la vesticciuola e ti trassi dentro pian piano....;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Ah,;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Vera,;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Veretta,;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Veronetta!
  — E io, io, che cosa dicevo, mamma? – chiese la fanciulla, con sguardo avido.
  — Tu dicevi «Mi piace l'acqua.»
  Veronetta rimase un poco in silenzio.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Aveva l'illusione che il fiume fosse lí, a due passi, azzurro, fresco, rapido.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Quale relazione corresse fra la scena del ponte e la scena di quella sera, non capiva bene.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Ma vi doveva essere.;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;Di là dall'acque erano rive, paesi, campi, città: l'ignoto.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Bisognava varcare il fiume, raggiungere le lontane sponde, affermarsi, liberarsi.
  — Mamma, ascoltami.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Io non voglio esser povera.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Io non voglio diventare operaia, o serva.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Voglio studiare...
  — Sí, figlia mia, studierai.
*
  Veronetta studiò.
  A quindici anni entrava nel primo corso normale.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Non che la spronasse vocazione all'insegnamento; ma questa era per lei l'unica via per imparare, per dare sbocco ed espressione alle oscure forze che le palpitavano dentro.
  Non riusciva in tutto: le matematiche le davan la nausea.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Amava la storia e si sarebbe nutrita di poesia, giorno e notte; ma era nemica delle regole, e nei compiti d'italiano s'allontanava dalla traccia, moveva il periodo secondo estrose armonie che lei sola sentiva, si perdeva troppo nel sogno, oppure copiava la vita con una brutalità che scandalizzava la professoressa: una pedante risecchita, polverosa come un libraccio vecchio. – E non l'amavano i maestri, credendola ribelle, mentre non era che originale: non l'amavano le compagne, credendola superba, mentre non era che timida, e diversa da loro.
  Per comperare i libri, per pagar le tasse, per mandare la figlia in ordine a scuola,";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Anna Longhena aveva già venduto gli orecchini d'oro, la veste di seta nera, l'unico anello.
  Semplicemente, allegramente: con la serenità che le faceva fiorir sulla bocca il canto: «Croce e delizia – delizia al cuor...» mentre inzuppava pane nel latte, dopo dieci ore di fornace.
  La giovinetta pareva non accorgersi del sacrificio: pareva trovar naturale che la madre si spogliasse per lei.
  Ma una sera (era tornata dalla fabbrica febbricitante, con un dolore acuto fra le spalle) la donna disse a Veronetta:
  — Figlia mia, bisognerebbe che a guadagnar qualche lira ci pensassi ormai anche tu.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Perché non cerchi qualche lezione?;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Siamo in tempo di vacanze.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Vi sarà pure qualche ragazza che dovrà ridare gli esami, e vorrà essere preparata, sai, spendendo poco.
  — Cercherò, mamma.
  Cercò, trovò.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Trovò la figlia d'una fruttivendola di corso Roma, paffuta, congestionata, stupida; resa ancor piú stupida dall'incaponimento di sua madre a volerne fare una maestra, una maestra, nient'altro che una maestra.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Da due anni s'affannava inutilmente, per farsi ammettere al terzo corso complementare.
  Combinarono per trenta lezioni, a mezzo franco l'una.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Ma Veronetta, che nella fantasia sapeva tramutar per incanto roseti e rovi in creature da dramma, non era che un povero essere spaurito davanti alle frazioni, navigava male fra gli scogli della geometria, e, pronunciando: sud-sud-est, o nord-nord-ovest, pensava involontariamente a grandi uccelli rosei, sperduti fra immensità di cieli e di mari.
  Lavoravano insieme, le due fanciulle, con ardore; talvolta, di fronte ad un problema di soluzione ignota, il viso sciocco della scolara e il viso intenso dell'adolescente maestra esprimevano la stessa ansia accorata di chi si sforza di comprendere, e non può.
  L'ultimo giorno d'esami, verso le sedici e mezzo,";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Veronetta udí battere all'uscio.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Dal mattino aveva il tremito: e piú, tremò nell'aprire.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Le comparve davanti la fruttivendola, grossa, tozza, bitorzoluta, con un viso acre e dispettoso.
  — Gianna s'è chiusa in camera: piange.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"L'hanno bocciata in matematica...
  Fu indescrivibile l'accento col quale la frase venne proferita.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Rabbia, disprezzo, avarizia vi cozzavano dentro, vespe in una boccia di vetro.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Gettò tre biglietti da cinque lire sul cassettone, e se ne andò senza dir crepa, con l'aria di chi s'è spremuto in bocca un limone acerbo.
  La fanciulla era rimasta immobile.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Il capo le girava un poco.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;S'udiva nella stanza il ronzio d'una mosca.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Con quel ronzio negli orecchi, ella prese i biglietti, li esaminò.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Erano tre carte logore, bisunte, con l'impronta di sporche mani sulla superficie gommosa: una di esse, rotta in due punti, portava due mezzi francobolli sui margini degli strappi.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Esalavano odor di sudicio, di retrobottega, di tasche tabaccose, di dita avide e unghiute.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Era il denaro, quello.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Senza denaro nulla si poteva compiere.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Sua madre si esauriva fra le macchine, per il denaro.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Ella,;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Veronetta, s'era esposta al volgarissimo disprezzo d'una fruttivendola analfabeta, per il denaro.
  E chi ne possedeva molte, di quelle carte lercie e possenti, chi, come i genitori di Nanna e Ninna, ne possedeva tante da non contarle piú, poteva farsi servire da coloro che ne erano privi; e chi gliele avesse prese, andava in galera.
  Fissò i tre biglietti con odio.";no;no;no;no;
