Testo;Sentence;DD;DI;DIL;Soliloquio/Flusso di coscienza;Note
Deledda_Grazia-Stella_d_oriente-1890.txt;"Maurizio rise alto e battendosi la mano sul ginocchio esclamò:
– Ah, che fina osservatrice è donna Anna!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;E due!;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Il marchese rialzò la testa dicendo: – Dunque è vero?;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;C’era un lieve accento di angoscia in quella domanda, perché sin’allora aveva avuto un barlume di speranza, che cioè Maurizio non amasse Stella, e ascoltò rabbrividendo la risposta che Maurizio gli diede, facendosi serio nel parlare del suo amore, dichiarandosi che adorava la fanciulla, che anch’essa lo amava ardentemente, che il loro più fervido voto era di diventar l’uno dell’altro… e tante altre cose che sanno così ben dire gl’innamorati.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Ma quando tacque, don Francesco, dominandosi, gli diede, come aveva già preveduto, le stesse risposte date a donna Anna, cioè l’impossibilità di quel matrimonio, perché Stella vissuta nella loro casa, veniva considerata come sua sorella, perché di nascita così incerta e plebea, perché a lui conveniva una fanciulla nobile che gli portasse onore e ricchezze in dote, perché… cento altri perché che non reggevano nulla.
– Oh! – esclamò Maurizio – sono ragioni ben curiose le vostre, a cui risponderò con poche parole.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Stella non è vissuta con me come sorella perché ci amiamo da molto; e alla sua nascita voi meno degli altri, scusate se parlo franco, dovete guardare, voi che non sposaste la figlia di un nobile, ma di un popolano che si arricchì ed elevossi col lavoro… In quanto al convenirmi un’altra donna, più nobile e ricca di Stella, vi domando come mai voi avete potuto addurmi questa ragione, dopo che sapete il mio amore per lei, per lei sola!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Che importa a me la nobiltà e le ricchezze senza l’amore e la felicità che so di trovare soltanto con Stella?…
– Ma tu dunque ignori l’azione leggera, disonorevole commessa da lei?…
– Oh, io so che di quelle azioni Stella non ne può commettere perché essa è l’onore e la fermezza in persona.
– Ebbene, – esclamò don Francesco, – ero risoluto, per consiglio di tua madre, di non dirti ancora nulla, ma giacché ti vedo così infervorato, anche a costo di strapparti tutte le illusioni del cuore, ti fo sapere che ieri sera,";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Stella, dopo aver origliato alla nostra porta e ascoltato la nostra conversazione, cioè mia e di Anna, ove io combattevo questo matrimonio, è fuggita dalla villa lasciando scritto che non vi sarebbe rientrata mai più!…
– In tal caso tutto il torto starebbe con voi, – ripose Maurizio senza scomporsi. – Io sapevo ciò, come so la vera ragione che spinse Stella a fuggire…
Il marchese sussultò: il giovine proseguì a voce bassa: – Stella fuggì perché scoprì d’esser vostra figlia!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Don Francesco balzò in piedi atterrito, domandandosi se Maurizio, che pur sapendosi fratello di Stella insisteva con tanta passione sul matrimonio con lei, non fosse pazzo; ma visto che il giovine, sempre calmo, osservava con uno strano sorriso il suo turbamento, anch’egli si calmò o risiedendosi disse: – La vedi dunque!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Ero deciso a non rivelarti quel segreto se non agli estremi; ma giacché lo sai e parlandone con tanta calma, insisti, permettimi di chiederti se lo stesso non abbia sconvolto il tuo cervello… Oh, presto, rispondi!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Maurizio sorrise ancora e scosse la testa.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"XI
– Ah! – rispose qualche secondo dopo, sussultando ancora al ricordo del terribile dolore provato, nel fare quella scoperta, – anch’io crederei di diventar pazzo!...
– Come l’hai fatta?
– Maria Franchetti lasciò a Stella un medaglione d’oro con la preghiera di aprirlo solo il giorno in cui avrebbe compiuto il ventun’anno.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Stella lo aprì quel giorno e dentro vi trovò un foglio nel quale Maria le rivelava esser essa figlia vostra, figlia della colpa e dell’amore...;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Stella fuggì: ma io ritrovai il medaglione in giardino, dove probabilmente lo aveva smarrito.;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Lo aprii però solo oggi, quando seppi di non poterglielo restituire.;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Forse Stella non si accorse di averlo perduto se non quando fu lontana da qui.
– O forse l’avrà lasciato apposta per farti conoscere l’abisso che vi divide!
– Nessun abisso ci divide.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Stella sarà mia, a meno che non cessi di amarmi, o che nella sua disperazione non siasi uccisa… Ma se è così saremo uniti lo stesso perché allora anch’io morirò.;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Ancora una volta don Francesco provò una scossa dolorosa all’anima alle tristi parole del giovine e al nuovo pensiero del suicidio di Stella.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Stese le braccia esclamando con angoscia: – Maurizio!;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Ti ho chiesto se non sei pazzo e tu, anche dicendo di no, seguiti a parlare da pazzo!;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Oh, sì, sei pazzo, sei pazzo!… Mio Dio, è pur grande il vostro castigo!
– Dio! – esclamò Maurizio offuscandosi in viso e con cupa voce. – Voi parlate a Dio, don Francesco d’Oriente?";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Avete forse ascoltato la sua voce allorché trascinavate nell’infamia la madre di Stella che aveva riposto in voi ogni sua speranza?…
E siccome il marchese, fissandolo con gli occhi vitrei, spalancati, non rispondeva alla sua domanda,";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Maurizio riprese:
– No, don Francesco d’Oriente,";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Dio è buono,;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Dio è clemente.;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Ha riposto in me ciò che voi chiamate castigo, ed io potrei farvi gustare a goccia a goccia il nappo di questo castigo col lasciarvi nella vostra terribile incertezza; ma io non voglio perché per quasi trent’anni vi ho amato come padre, perché padre di Stella e marito di donna Anna… E a proposito, dite, che penserebbe di voi la marchesa s’io andassi da lei e le svelassi ogni cosa? a lei che ignorò sempre il vostro infame passato, i vostri delitti resi più grandi, più vili perché commessi sotto leggi che non li puniscono?…
L’orologio suonò la mezzanotte, a piccoli rintocchi, rauchi, secchi, brevi: il marchese li contò e sforzandosi a sorridere si passò una mano sulla fronte gelida mormorando:
– È mezzanotte!… Io sogno… uno dei soliti sogni!…
Maurizio si alzò e toccandogli il braccio rispose:
– No! voi non sognate!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Vedrete… – Aprì la porta e chiamò a voce bassa, dolce: – Venite, madre mia!;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Don Francesco si volse vivamente, credendo fosse donna Anna colei che Maurizio chiamava, ma si convinse che il giovine era pazzo quando vide entrare Ninnia, che si avanzò a testa bassa e che, mentre Maurizio rinchiudeva la porta, si inginocchiò sul tappeto…
– Mi perdonerà! – mormorò con voce bassa, tremante, quasi piangendo, rivolta a don Francesco. – Non credevo si dovesse mai scoprire e lo amavo tanto!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Oh, signor marchese, se sapesse che cosa è l’amor di madre... e a quali azioni spinge!…
Assolutamente, don Francesco trovavasi fuori di sé: non giungeva a capir nulla e guardava con gli occhi stralunati la vecchia nutrice e Maurizio che anch’ei guardava Ninnia, ma teneramente.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"A un tratto il giovine si chinò e rialzandola la fè sedere fra lui e il marchese, dicendole:
– Suvvia, alzatevi, ché don Francesco non solo vi perdonerà, ma vi benedirà:";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Raccontategli la strana istoria…
Allora Ninnia rialzò la testa, così soave e bianca, e cominciò, parlando basso, quasi temesse d’essere ascoltata da altri fuori di Maurizio e di don Francesco che ascoltava stupito:
– Se si ricorda, signor marchese, un giorno, vent’otto anni fa, lei venne a trovarmi nella mia abitazione, in Porta Capuana a Napoli.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Mio marito era morto pochi mesi prima lasciandomi in stato interessante, ed io, appena natomi un figlio, povera come mi trovavo, sentendomi in forza di allattare due bimbi, mi era raccomandata a una signora cui facevo dei servizi perché mi trovasse un posto di nutrice.
– «Quella signora mi raccomandò a lei, signor marchese, e lei un giorno venne da me e facendomisi conoscere pattuimmo l’allevamento di un suo figlio.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Lei non volle ch’io venissi nel suo palazzo, ma mi pagava tanto bene ch’io mi permisi di pigliar una serva e di cambiare alloggio.
– «Lei, si ricorda? portò Maurizio con un domestico, e per quasi tre mesi non si lasciò vedere che raramente, alla sfuggita, limitandosi di mandarmi i denari, con lo stesso domestico.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Ma dopo i tre mesi mi volle nel suo palazzo: vi acconsentii perché durante questi tre mesi era morto… mio figlio…
Don Francesco interruppe Ninnia esclamando: – Ma perché mi dite tutto questo ch’io ricordo benissimo?";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Che ha da vederci?
– «Oh, senta, senta la storia di quella morte!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Appena lei portommi suo figlio feci una strana osservazione: il marchesino rassomigliava quasi perfettamente al mio povero piccino, gli stessi occhi, la stessa carnagione, gli stessi capelli.;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Solo Maurizio appariva un po’ più piccolo, forse perché debole e malaticcio, mentre il mio Filippino era grasso, grosso e sano.;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Dopo pochi giorni, io amavo Maurizio quanto mio figlio e prodigavo a lui ogni cura ed attenzione possibile perché ne aveva assai bisogno, mentre al secondo così buono e placido, bastava lo nutrissi soltanto.;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Del resto la serva mi diceva sempre: “Se Maurizio non vestisse con più lusso di Filippino, io, per me li confonderei!” Passò così un mese.;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Maurizio cresceva a vista d’occhio, ma sempre malaticcio, con una strana tosserellina che la notte mi costringeva a vegliare, e spesso egli piangeva senza che io ne sapessi il perché.;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Lo dissi anzi al medico del quartiere, che esaminato il bimbo, mi disse: “Ma non è nulla!;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Vedete, è un bimbo prospero, e se piange significa che è viziato.;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"In quanto alla tosse, comune a quasi tutti i bimbi, gli darete un mezzo cucchiaino di questa pozione ogni volta che lo tormenta”.
– «Mi diede la ricetta, ed io, rassicurata, vedendo che la pozione calmava infatti la tosse, non ne parlai neanche alla serva.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Una notte Maurizio si svegliò sul tardi e si mise a piangere e tossire… Io lo presi fra le braccia, gli diedi la pozione, la poppa, mi misi a cullarlo, e canticchiarlo, ma egli non si calmò… Rimase così quasi un quarto d’ora, ma dopo si calmò di repente, quasi si addormentasse, ma con gli occhi e la bocca aperta.;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Guardandolo fisso mi pareva che i suoi piccoli occhi si dilatassero, prendessero una cupa ed immobile trasparenza di vetro, che il suo viso diventasse livido, specialmente le labbra orlate di bava bianca di latte, e che tutto il suo corpicino si allungasse, diventasse freddo, duro…
– «Involontariamente tremai e mi diedi, rattenendo il mio, ad ascoltare il suo respiro… Ahimè, nella mia camera non si sentiva che il respiro di Filippino che russava nella sua culla!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Maurizio non respirava punto: un terribile dubbio mi attraversò il pensiero: che fosse morto!…»
Ninnia tacque un minuto.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Oramai il marchese la ascoltava con ansiosa attenzione, cominciando a capirla, sicché mormorò nervosamente: – Seguitate! seguite!…
– «Proseguo.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Per più di un’ora rimasi immobile, fredda, come aspettando che Maurizio si svegliasse dal suo plumbeo ed ultimo sonno… Lo avevo scosso, baciato, chiamato: egli era rimasto freddo, muto, stecchito: ormai ero convinta della sua morte!;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Non piansi né gridai: una paura terribile mi teneva come pietrificata; la paura di lei, signor marchese, la paura di donna Anna!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Che avrebbero detto nel sapere la morte improvvisa del loro figlio?;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Mi avrebbero maledetto, imprecato... forse tradotta in Tribunale accusandomi di aver assassinato, con la mia imprudenza, con la mia noncuranza, il povero piccino… Ma che potevo farci?
– «Non lo avevo forse guardato, curato più di mio figlio? non lo avevo mostrato al medico ed eseguito i suoi ordini?
– «Che colpa ci avevo io se, ingannata dall’ignoranza di quel medico e dalla mia, non avevo conosciuto la malattia di Maurizio?";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;E tremava in una terribile maniera: ma alla fine mi scossi, deposi il morticino nella sua culla, vicina a quella di Filippino, e ritta, pallida, tremante, mi appoggiai alla parete, domandandomi ciò che dovevo fare.;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Oh, mormorai, se potessi dar a Maurizio la vita di mio figlio lo farei, anche se dovessi morir di dolore!
– «Pensando così, guardai mio figlio.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Il mio bimbo dormiva sempre nella sua vecchia culla, le vesti e le coperte così povere, mentre Maurizio, fra i pizzi e le indorature della sua ricca culla dormiva ei pure, ma qual diverso sonno di quello di Pippo!…
– «Perché trasalii nel mio terrore, perché una vampa di fuoco scacciò il gelido pallore del mio viso?";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Qual pensiero passava nella mia mente, e chi lo inspirava?;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Iddio o il demonio?
– «Oh, non lo so ancora: ma ricordo che guardando Filippino sentii entro di me una profonda tenerezza, un intenso amore per lui, come non lo aveva mai sentito, quasi che con la morte di Maurizio tutto l’affetto già nutrito per lui, rubandolo al mio piccino, gli ritornasse!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Più di una volta pensando all’avvenire dei due bambini avevone notato l’immensa differenza:;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Maurizio destinato alla vita ricca, senza lavoro, tutto lusso ed agiatezza;";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Filippo a diventar operaio, come suo padre, forse a soffrir la miseria e la fame, ed a morir povero, forse sul lavoro, come suo padre; ma mi confortava il pensiero che Maurizio forse lo avrebbe aiutato.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"E ora?… Ora Maurizio era morto, e mio figlio non doveva contare che nelle sue mani, nelle sue spalle!… E con un gesto di rabbia notai, per la prima volta con dispetto, le distinzioni fatte da Dio fra gli uomini, pur chiamati simili.
– «Fu allora che mi venne in mente uno strano pensiero: destato dal mio grand’amore materno mi fè tremare ed ardere, mi martellò nella mente, nel cuore, nell’anima, mi fece passare un istante di terribile incertezza; ma mi vinse…
– «Rinchiusi la porta, quasi stessi per compiere un delitto, e… spogliai il morticino, spogliai il mio bambino: a lui indossai le vesti di Maurizio.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Lo coricai nell’aristocratica culla dei d’Oriente, e al marchesino vestii i poveri abitini di mio figlio e lo adagiai nella vecchia e bruna culla di quest’ultimo.
– «Neanch’io, se non lo avessi saputo, mi sarei accorta dell’inganno!
– «Provai un’immensa gioia e chinandomi su Filippino lo baciai a lungo mormorando: “Dormi!” Io bestemmiai, chiamando Iddio ingiusto; e Iddio buono per castigo mi fa madre di un bimbo destinato ad essere felice fra agi di una vita che non doveva neppure sognare!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Dormi!;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Che importa s’io non ho più figlio, se tu forse non m’amerai che come nutrice?;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Dormi.;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Tu sarai grande e felice!;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Oh veda, signor marchese, non per me commettevo quel colpevole inganno, ma per il figlio mio.
– «Non le dirò il resto perché sarebbe troppo lungo.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;L’indomani tutto il vicinato diceva: “Povera Ninnia!;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Stanotte le è morto improvvisamente il figliuolo!” Io rappresentai, le assicuro non del tutto a finzione, la parte di madre addolorata… e intanto due mesi dopo mio figlio entrava nel palazzo dei marchesi di Santo Stefano come loro figlio!
– «Ma chi avrebbe creduto che un giorno io avrei dovuto svelare impunito questo segreto che mi pesava nell’anima da tanti anni?";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Ah, non lo sveli a donna Anna!;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Sarebbe capace di farmi chissà che, ora che sono così felice!…
XII
Rialzando la testa Ninnia guardò Maurizio con un lungo e tremulo sguardo amoroso, come lo guardava sempre quando non era vista, ma a sua volta il giovine aveva chinato la fronte sulla palma della mano destra, il gomito appoggiato sul ginocchio, e pensava intensamente.";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Pensava allo strano affetto provato sempre per Ninnia, ai ricordi bizzarri, indistinti, come di sogni o di un’altra vita trascorsa prima della presente, come nelle Novelle fantastiche di Tarchetti, ricordi che venivano di tanto in tanto a sconvolgergli il pensiero, ma che sfumavano senza ch’egli avesse potuto afferrarli così a lungo da schiarirli, che lo lasciavano con la mente offuscata, che venivano a periodi fissi, potentissimi nel mese in cui compiva gli anni… Pensava agli spaventi provati allorché bambino, non amante ancora di Stella, nelle veglie delle notti invernali, pensando a Ninnia gli sembrava amarla più d’ogni persona al mondo, anche più di sua madre, e alla strana ripugnanza che sentiva di sé stesso dopo aver detto qualche parola insolente a quella donna così buona e mite che instintivamente senza essergli mai stato suggerito da nessuno, egli chiamava sempre la mia gran mammà.;no;si;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"E cento ricordi venivano nella sua mente: la sua indifferenza, per il lusso, per le ricchezze, per i titoli; la smania d’essere sempre occupato; il rimorso che provava allorché, non avendo lungo il giorno fatto qualche lavoro anche insignificante, considerava, come Tito, perduta quella giornata; e i pensieri, le meditazioni che lo tormentavano quando, aristocratico e silenzioso socialista, pensava alla folla dei poveri, degli operai, dei proletari, che passano nella vita senza potersi un giorno solo chiamar soddisfatti nel fisico e nel morale, mentre lui trovavasi così disoccupato, così beato, senza pensieri e possessore di tante ricchezze con cui si sarebbero potuti soddisfare per tutta la loro vita migliaia di quegli esseri: e la indignazione che provava quando, esprimendo quei pensieri a don Francesco od agli amici, veniva chiamato democratico filantropo in sessantaquattresimo, il piacere che invece sentiva nel parlare famigliarmente coi suoi subalterni, nello stringere la mano a qualche uomo del popolo e quando, seguendo i precetti di Cristo, poteva beneficare la povera gente senza che nessuno lo sapesse!";no;no;no;si;
Deledda_Grazia-Stella_d_oriente-1890.txt;Poi, tornando a Ninnia, ricordava che più di una volta, quando ancor fanciullo le aveva mancato di rispetto, aveva passato intere notti senza dormire pentendosi di ciò, sembrandogli che i dolci rimproveri da lei ricevuti si trasformassero in tante spine sparse nel suo letto che non sparivano se non allorché si alzava, batteva sommessamente all’uscio della nutrice e le chiedeva scusa.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Poi, quand’egli viaggiando scriveva senza un motivo al mondo, a Ninnia, alla misteriosa gioia che provava nel leggere le sue risposte dalla grossa e sbagliata calligrafia, gioia che non sentiva neanche leggendo le lettere di don Francesco, di donna Anna e di Stella, non ancora amata che qual sorella; e la strana inquietitudine provata nell’apprendere una volta una grave malattia della vecchia.";no;no;no;si;
Deledda_Grazia-Stella_d_oriente-1890.txt;E il bacio, l’ultimo bacio da lui ricevuto al suo ritorno?;no;no;si;si;
Deledda_Grazia-Stella_d_oriente-1890.txt;Qual dolce impressione non aveva egli provato nel riceverlo, con quale tenerezza non lo aveva contraccambiato?;no;no;si;si;
Deledda_Grazia-Stella_d_oriente-1890.txt;L’ultimo ricordo riposava su una disputa avuta una sera con un suo amico circa la così detta voce del sangue in cui egli,;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Maurizio, aveva combattuto la realtà di questa voce, chiamandola pura e semplice superstizione!;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Ora invece si accorgeva essere essa cosa vera; cosa soprannaturale, ma vera!";no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Forse che tutti i sentimenti da lui provati per Ninnia erano altro che la voce del sangue?
– Maurizio? – chiamò don Francesco.";si;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Il giovine si scosse dai suoi ricordi, dai suoi pensieri, alzò il capo, sorrise a sua madre e guardò il marchese: lo vide pallido, quasi livido, e credendo si sentisse male disse premurosamente alzandosi: – Che mai avete?
– Io? non ho nulla, ma penso al castigo dato da Dio ai miei falli.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Non ho più figlio, non ho più figlia!;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Stella deve odiarmi e tu anche!;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Oh, donna Anna che dirai di me se saprai?…
Il suo accento era così amaro, così doloroso che Maurizio, non ostante tutto ciò che aveva detto poco prima, non poté trattenersi dal tendergli le mani esclamando:
– Oh, non dite così, no!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Donna Anna non sa nulla; nessuna persona, tranne noi tre, può mai svelarle questi segreti.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;E perché avvelenarle la vita a lei così buona, così cara?;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Don Francesco chinò la testa.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Maurizio proseguì:
– E noi ci guarderemo bene dal dirle mai nulla.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Io seguiterò la mia parte di figlio e, state certo, l’amerò sempre come l’ho amata sinora.;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Anche voi, sì, anche voi, se lo vorrete, proseguirete ad essermi padre, ed io vedete, ricordandomi sempre di tutto quanto avete fatto per me, del vostro amore, seguiterò a rispettarvi, a considerarvi, ad amarvi qual padre… Vedete, son già pentito delle brutte parole dettevi: perdonatemi!;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Avevate ragione: impazzivo al pensare che Stella può esser morta!
– Oh, no, no, non può essere.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Dio non lo vorrà! – balbettò Ninnia.
– Sì, vive, vive sempre, ora me lo dice il cuore! – disse Maurizio.
– E se la ritroveremo io, per donn’Anna, seguiterò ad essere vostro figlio e Stella una povera orfanella a cui dovete la vita.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Non è vero papà?;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Vedete, mi emendo!;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Anzi, sempre voi volendolo, giureremo qui stanotte di non svelare mai nulla alla marchesa.;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Anche noi finiremo col figurarci che tutto questo, come dicevate pochi momenti fa, non sia che un sogno! – Il marchese si alzò, e abbracciando Maurizio disse con voce commossa:
– Oh, sì, un sogno!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Perché io t’amo di più di prima, se è possibile, e sarò sempre felice se tu manterrai ciò che dici. È pur grande e nobile l’anima tua,;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Maurizio: d’ora innanzi non solo ti amerò, ti adorerò!…
Il giovine sorrise e rispose: – Grazie!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Non lo merito punto!;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;E giurarono di non dire, di non lasciar mai sospettare a donna Anna che Maurizio era figlio di Ninnia e Stella figlia di don Francesco!;no;si;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"XIII
… Il magnifico candelabro di argento, posto su una mensola di marmo, illuminava il piccolo alto salotto di donna Morella, con delle luci a toni vividi sulle cornici e le tappezzerie, mentre sull’artistico soffitto la ventola di porcellana verde non lasciava passare che un tremolante chiaro oscuro opaco e verdognolo.";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Era un bel quadro.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Sotto la ricchissima cappa del caminetto alla Luigi XIV ove scoppiettava un buon fuoco, donna Morella gli occhi socchiusi come ad un voluttuoso dormiveglia causato dal calore del fuoco, ascoltava la lettura di un romanzo di Victor Hugo non tradotto, fatta da Stella che stavasene seduta più in basso; su uno sgabello, con le spalle appoggiate al marmo del caminetto e i piedi stesi in avanti sul tappeto.";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"E che contrasto fra quella vecchia signora avvolta in un vestito oscuro e pesante, immobile, muta, il viso bruno, di una brunezza rossastra o azzurrina secondo il riflesso delle fiamme, le mani lunghe, ossee, incrociate sul grembo, e quella fanciulla, tutta fremiti nel suo costume da casa, bianco, a nastri e merletti di un rosa chiaro, negligé elegantissimo quanto un costume da ballo, il personale perfetto, il viso fresco, indorato dal riflesso dei riccioli biondi piovente sulla fronte, sulle tempia, pettinata all’ultima moda, i piedini da fata calzati di stivaletti bianchi che lasciavano vedere le calze di seta rosa, le mani bianche, morbide, dalla carnagione lucente, tutta illuminata dalla luce del candelabro d’argento!…
Un pittore, dipingendo quel quadro, lo avrebbe intitolato:";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Vecchiezza e Gioventù!;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Stella leggeva a voce alta, lenta, melodiosa, dalla pronunzia perfetta, come se fosse nata a Parigi, rimarcando fedelmente la punteggiatura, gli occhi fissi solo sul volume: pareva fosse anch’essa immersa come la contessa nell’azione del romanzo, ma in realtà il suo pensiero ne correva ben lontano e solo nel leggere certe parole, certe frasi, il suo cuore provava sussulti dolorosi e strazianti.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Perché in quel giorno eransi compiuti giusto i due mesi dacché aveva fatto la terribile scoperta di essere figlia di don Francesco!;no;no;si;no;
